Plot Title: HOBO2,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
2365,2021-06-29 19:59,0,32.846,27.1,1.01,3.52,11.5
2366,2021-06-29 20:29,0,31.74,29.4,1.01,2.52,11.7
2367,2021-06-29 20:59,0,29.79,33.3,1.01,2.52,11.9
2368,2021-06-29 21:29,0,27.727,38.4,0.5,2.01,12.3
2369,2021-06-29 21:59,0,27.284,38.8,0.5,2.01,12.1
2370,2021-06-29 22:29,0,25.866,42,0.5,2.52,12
2371,2021-06-29 22:59,0,24.871,43.5,1.01,3.02,11.6
2372,2021-06-29 23:29,0,23.978,44.4,1.01,2.52,11.1
2373,2021-06-29 23:59,0,23.16,46.1,1.01,3.02,11
2374,2021-06-30 0:29,0,22.657,46.8,1.01,2.52,10.7
2375,2021-06-30 0:59,0,22.082,48.3,1.01,3.52,10.7
2376,2021-06-30 1:29,0,21.39,50.4,0.5,2.52,10.7
2377,2021-06-30 1:59,0,21.151,50.7,1.01,3.02,10.5
2378,2021-06-30 2:29,0,20.627,51.8,1.01,3.02,10.4
2379,2021-06-30 2:59,0,20.126,53.5,0.5,2.52,10.4
2380,2021-06-30 3:29,0,19.793,54.3,0.5,3.02,10.3
2381,2021-06-30 3:59,0,19.341,55.5,0.5,2.01,10.2
2382,2021-06-30 4:29,0,18.889,56.7,0.5,2.01,10.1
2383,2021-06-30 4:59,0,18.39,58.1,0.5,2.01,10
2384,2021-06-30 5:29,0,18.2,58.4,0.5,2.01,9.9
2385,2021-06-30 5:59,0,18.01,59.2,0.5,2.01,9.9
2386,2021-06-30 6:29,0,17.891,60.3,0,1.51,10.1
2387,2021-06-30 6:59,0,17.677,62.5,0,1.51,10.4
2388,2021-06-30 7:29,0,17.558,64.3,0.5,2.01,10.8
2389,2021-06-30 7:59,0,17.653,64.2,0.5,3.02,10.8
2390,2021-06-30 8:29,0,18.366,63.2,0.5,2.01,11.3
2391,2021-06-30 8:59,0,20.484,56.4,0,1.01,11.5
2392,2021-06-30 9:29,0,22.202,50.1,0,0.5,11.3
2393,2021-06-30 9:59,0,24.074,43.9,0,0.5,11
2394,2021-06-30 10:29,0,27.087,36.4,0,1.51,10.9
2395,2021-06-30 10:59,0,30.041,29.3,0,1.01,10.2
2396,2021-06-30 11:29,0,31.791,23.8,0,2.01,8.6
2397,2021-06-30 11:59,0,32.924,20.6,0,2.01,7.4
2398,2021-06-30 12:29,0,33.027,25.5,1.01,4.03,10.7
2399,2021-06-30 12:59,0,33.626,24.1,2.01,6.04,10.3
2400,2021-06-30 13:29,0,34.255,22,2.52,5.54,9.5
2401,2021-06-30 13:59,0,36.254,18.1,1.51,4.03,8.2
2402,2021-06-30 14:29,0,36.281,16.6,2.01,6.04,7
2403,2021-06-30 14:59,0,36.905,15.8,2.01,7.55,6.8
2404,2021-06-30 15:29,0,37.178,14.3,1.01,4.53,5.5
2405,2021-06-30 15:59,0,37.096,14,0.5,4.53,5.2
2406,2021-06-30 16:29,0,36.933,16,1.01,4.53,7
2407,2021-06-30 16:59,0,36.335,16.8,1.01,5.03,7.2
2408,2021-06-30 17:29,0,36.552,17.1,1.01,5.03,7.7
2409,2021-06-30 17:59,0,35.502,17.5,1.01,4.53,7.1
2410,2021-06-30 18:29,0,35.075,17.5,1.01,3.52,6.8
2411,2021-06-30 18:59,0,34.281,17.7,1.01,3.02,6.3
2412,2021-06-30 19:29,0,33.495,18.4,1.01,3.52,6.3
2413,2021-06-30 19:59,0,32.381,20,1.01,3.02,6.6
2414,2021-06-30 20:29,0,31.535,22,1.01,3.02,7.3
2415,2021-06-30 20:59,0,30.016,24.3,0.5,2.52,7.4
2416,2021-06-30 21:29,0,28.667,26.9,1.01,4.03,7.8
2417,2021-06-30 21:59,0,27.801,27.9,1.01,3.52,7.6
2418,2021-06-30 22:29,0,24.968,33.7,0.5,2.52,7.9
2419,2021-06-30 22:59,0,24.532,34.1,0,1.51,7.7
2420,2021-06-30 23:29,0,22.609,38.1,0.5,2.52,7.6
2421,2021-06-30 23:59,0,21.724,39.5,0.5,2.52,7.4
2422,2021-07-01 0:29,0,21.223,40,1.01,3.02,7.1
2423,2021-07-01 0:59,0,20.555,41.1,1.01,3.02,6.9
2424,2021-07-01 1:29,0,20.055,41.6,1.01,3.52,6.6
2425,2021-07-01 1:59,0,19.698,42,0.5,2.52,6.4
2426,2021-07-01 2:29,0,18.937,42.7,1.01,3.02,6
2427,2021-07-01 2:59,0,18.414,43.4,1.01,3.52,5.8
2428,2021-07-01 3:29,0,18.152,43.4,1.01,3.02,5.5
2429,2021-07-01 3:59,0,17.915,43.7,1.01,3.02,5.4
2430,2021-07-01 4:29,0,17.486,44.5,0.5,2.52,5.3
2431,2021-07-01 4:59,0,16.773,46.8,0.5,2.52,5.4
2432,2021-07-01 5:29,0,17.011,46,0.5,2.52,5.3
2433,2021-07-01 5:59,0,16.677,47.2,0.5,2.52,5.4
2434,2021-07-01 6:29,0,16.32,49,0.5,2.52,5.6
2435,2021-07-01 6:59,0,16.558,49.8,0.5,2.52,6.1
2436,2021-07-01 7:29,0,16.392,52,0.5,2.01,6.5
2437,2021-07-01 7:59,0,16.868,51.9,0,2.01,6.9
2438,2021-07-01 8:29,0,18.176,48.6,0,2.01,7.2
2439,2021-07-01 8:59,0,21.843,37.2,0,1.51,6.6
2440,2021-07-01 9:29,0,22.896,35.3,0,1.51,6.8
2441,2021-07-01 9:59,0,24.823,31.6,0,1.51,6.8
2442,2021-07-01 10:29,0,27.505,28.5,0,1.51,7.6
2443,2021-07-01 10:59,0,29.916,25.8,0,1.51,8.2
2444,2021-07-01 11:29,0,31.51,22.8,0.5,4.03,7.8
2445,2021-07-01 11:59,0,32.742,19.9,0,2.52,6.8
2446,2021-07-01 12:29,0,33.365,18.9,0.5,4.53,6.5
2447,2021-07-01 12:59,0,34.598,16.8,0.5,4.03,5.8
2448,2021-07-01 13:29,0,35.368,15.1,0.5,4.53,4.9
2449,2021-07-01 13:59,0,36.281,15.9,1.01,4.53,6.4
2450,2021-07-01 14:29,0,36.824,15,1.51,4.53,6
2451,2021-07-01 14:59,0,37.233,14,1.01,3.52,5.3
2452,2021-07-01 15:29,0,35.022,15.5,0.5,3.02,5
2453,2021-07-01 15:59,0,33.131,20.8,0.5,4.03,7.7
2454,2021-07-01 16:29,0,32.227,23.8,1.01,4.03,9
2455,2021-07-01 16:59,0,31.51,25.5,0.5,3.02,9.4
2456,2021-07-01 17:29,0,27.456,46.3,1.01,4.03,14.9
2457,2021-07-01 17:59,0,25.914,46.9,0,2.52,13.7
2458,2021-07-01 18:29,0,27.063,40,0,1.01,12.3
2459,2021-07-01 18:59,0,26.061,48.3,0,2.01,14.3
2460,2021-07-01 19:29,0,27.063,48.3,0,1.01,15.2
2461,2021-07-01 19:59,0,26.036,54.2,0,1.51,16.1
2462,2021-07-01 20:29,0,26.475,50.5,0,1.51,15.4
2463,2021-07-01 20:59,0,25.477,44.5,0,1.51,12.5
2464,2021-07-01 21:29,0,25.453,45.7,0,1.51,12.9
2465,2021-07-01 21:59,0,26.158,33.3,0.5,3.52,8.8
2466,2021-07-01 22:29,0,23.857,41,0.5,3.02,9.8
2467,2021-07-01 22:59,0,23.064,41.9,0.5,2.52,9.4
2468,2021-07-01 23:29,0,22.753,42.7,1.01,2.52,9.4
2469,2021-07-01 23:59,0,22.082,44.4,1.01,3.02,9.4
2470,2021-07-02 0:29,0,21.604,45.7,0.5,3.02,9.4
2471,2021-07-02 0:59,0,21.437,45.6,1.01,3.52,9.2
2472,2021-07-02 1:29,0,20.96,45,1.01,3.52,8.6
2473,2021-07-02 1:59,0,20.698,44,0.5,3.02,8
2474,2021-07-02 2:29,0,19.817,46.2,0.5,3.02,7.9
2475,2021-07-02 2:59,0,18.889,48.6,0,2.01,7.8
2476,2021-07-02 3:29,0,18.913,47.1,0.5,3.02,7.4
2477,2021-07-02 3:59,0,18.319,49,0,2.01,7.4
2478,2021-07-02 4:29,0,18.343,48.2,0,1.01,7.2
2479,2021-07-02 4:59,0,18.057,49.2,0,1.51,7.3
2480,2021-07-02 5:29,0,17.32,52,0,1.51,7.4
2481,2021-07-02 5:59,0,18.057,50,0,2.01,7.5
2482,2021-07-02 6:29,0,18.319,52.1,0,1.01,8.3
2483,2021-07-02 6:59,0,17.986,53,0,1.51,8.3
2484,2021-07-02 7:29,0,17.986,55.4,0,1.51,8.9
2485,2021-07-02 7:59,0,19.532,50.9,0,2.52,9.1
2486,2021-07-02 8:29,0,19.579,53,0,3.02,9.8
2487,2021-07-02 8:59,0,20.841,50.5,0,1.51,10.2
2488,2021-07-02 9:29,0,21.652,50.7,0,1.01,11
2489,2021-07-02 9:59,0,23.328,46,0,3.52,11.1
2490,2021-07-02 10:29,0,25.234,41.5,0,2.01,11.2
2491,2021-07-02 10:59,0,26.304,35.7,0,2.52,9.9
2492,2021-07-02 11:29,0,27.235,33.1,0.5,4.03,9.6
2493,2021-07-02 11:59,0,28.791,29.6,0.5,3.52,9.3
2494,2021-07-02 12:29,0,27.677,31.5,0.5,5.03,9.3
2495,2021-07-02 12:59,0,28.866,36.1,1.51,5.03,12.4
2496,2021-07-02 13:29,0,28.816,38.2,1.51,4.03,13.2
2497,2021-07-02 13:59,0,30.798,34.6,0.5,3.52,13.4
2498,2021-07-02 14:29,0,26.256,46,1.01,5.03,13.7
2499,2021-07-02 14:59,0,27.554,45.8,0,2.52,14.8
2500,2021-07-02 15:29,0,25.307,48.5,1.01,3.52,13.7
2501,2021-07-02 15:59,0.8,20.793,78.4,0.5,3.52,16.9
2502,2021-07-02 16:29,0,21.748,73.1,0,2.52,16.7
2503,2021-07-02 16:59,0,21.843,71.4,0,1.51,16.5
2504,2021-07-02 17:29,0,21.509,47.4,1.01,8.56,9.9
2505,2021-07-02 17:59,0,20.722,48.1,1.51,8.05,9.4
2506,2021-07-02 18:29,0,20.793,43.6,1.01,7.55,8
2507,2021-07-02 18:59,0,21.724,46.6,0.5,3.02,9.8
2508,2021-07-02 19:29,0,23.689,43.9,0,1.51,10.7
2509,2021-07-02 19:59,0,23.785,36.7,0.5,5.54,8.1
2510,2021-07-02 20:29,0,23.713,32.9,1.01,6.04,6.5
2511,2021-07-02 20:59,0,22.298,36.9,1.01,7.05,6.9
2512,2021-07-02 21:29,0,20.15,46.2,0,3.02,8.2
2513,2021-07-02 21:59,0,20.841,40.3,0,2.52,6.9
2514,2021-07-02 22:29,0,19.175,49.1,0,1.51,8.3
2515,2021-07-02 22:59,0,19.008,48,0,2.52,7.8
2516,2021-07-02 23:29,0,19.199,45.8,0.5,5.03,7.3
2517,2021-07-02 23:59,0,18.224,48.9,1.01,5.54,7.3
2518,2021-07-03 0:29,0,17.582,51.4,1.51,4.53,7.5
2519,2021-07-03 0:59,0,16.963,53.1,1.01,3.02,7.4
2520,2021-07-03 1:29,0,16.939,53.7,1.01,3.02,7.5
2521,2021-07-03 1:59,0,16.415,56.5,1.01,3.52,7.8
2522,2021-07-03 2:29,0,16.582,55.3,1.01,3.02,7.6
2523,2021-07-03 2:59,0,15.915,58,1.01,3.02,7.7
2524,2021-07-03 3:29,0,15.294,60.4,0.5,3.02,7.7
2525,2021-07-03 3:59,0,15.127,60.6,1.01,3.02,7.6
2526,2021-07-03 4:29,0,15.055,60,1.01,3.52,7.4
2527,2021-07-03 4:59,0,14.84,60.4,1.51,4.03,7.3
2528,2021-07-03 5:29,0,14.29,62.1,1.01,3.52,7.1
2529,2021-07-03 5:59,0,13.233,66,0,2.01,7
2530,2021-07-03 6:29,0,12.437,70.9,0.5,2.52,7.3
2531,2021-07-03 6:59,0,13.546,67.2,1.01,3.02,7.6
2532,2021-07-03 7:29,0,13.714,69.5,0.5,2.52,8.3
2533,2021-07-03 7:59,0,13.954,71.3,0.5,2.52,8.9
2534,2021-07-03 8:29,0,15.509,66.9,0,1.51,9.4
2535,2021-07-03 8:59,0,16.582,60.7,0,1.01,9
2536,2021-07-03 9:29,0,17.177,58.6,0,1.51,9
2537,2021-07-03 9:59,0,18.129,56,0,1.51,9.2
2538,2021-07-03 10:29,0,19.912,53.1,0.5,3.02,10.1
2539,2021-07-03 10:59,0,21.318,48.6,0.5,3.52,10.1
2540,2021-07-03 11:29,0,21.843,48.2,1.01,3.52,10.4
2541,2021-07-03 11:59,0,22.753,45,1.01,4.03,10.2
2542,2021-07-03 12:29,0,24.532,42.4,1.01,3.52,10.9
2543,2021-07-03 12:59,0,23.905,43,1.51,5.03,10.6
2544,2021-07-03 13:29,0,24.798,42.2,2.52,4.53,11.1
2545,2021-07-03 13:59,0,24.702,42.1,2.01,5.03,11
2546,2021-07-03 14:29,0,24.968,42,2.01,6.04,11.2
2547,2021-07-03 14:59,0,25.089,41.8,1.51,4.53,11.2
2548,2021-07-03 15:29,0,25.137,43.1,1.51,5.03,11.7
2549,2021-07-03 15:59,0,26.109,43.2,2.01,4.53,12.6
2550,2021-07-03 16:29,0,26.72,40.1,2.01,5.54,12.1
2551,2021-07-03 16:59,0,26.475,40.6,2.01,4.53,12
2552,2021-07-03 17:29,0,26.965,39.7,2.01,5.03,12.1
2553,2021-07-03 17:59,0,27.136,38.4,1.51,4.53,11.8
2554,2021-07-03 18:29,0,28.196,36.9,0.5,4.03,12.1
2555,2021-07-03 18:59,0,26.622,40.5,2.01,4.53,12.1
2556,2021-07-03 19:29,0,25.307,44.3,2.01,5.03,12.3
2557,2021-07-03 19:59,0,25.089,41.8,1.01,3.52,11.2
2558,2021-07-03 20:29,0,24.702,42.3,0,3.02,11.1
2559,2021-07-03 20:59,0,22.465,48.5,0.5,2.52,11.1
2560,2021-07-03 21:29,0,20.817,49.2,2.01,6.04,9.8
2561,2021-07-03 21:59,0,19.841,54.3,2.01,6.54,10.4
2562,2021-07-03 22:29,0,19.08,57.6,1.51,6.04,10.5
2563,2021-07-03 22:59,0,18.628,59.9,0,2.01,10.7
2564,2021-07-03 23:29,0,18.414,62.3,0,2.52,11.1
2565,2021-07-03 23:59,0,18.105,64.1,0.5,3.52,11.2
2566,2021-07-04 0:29,0,18.271,64.6,0,2.01,11.5
2567,2021-07-04 0:59,0,17.819,66,0,2.01,11.4
2568,2021-07-04 1:29,0,17.415,67.8,0,2.01,11.4
2569,2021-07-04 1:59,0,16.106,77.4,0,1.51,12.2
2570,2021-07-04 2:29,0,15.939,77.5,0,1.51,12
2571,2021-07-04 2:59,0,15.509,80,0,1.51,12.1
2572,2021-07-04 3:29,0,15.796,77.8,0,1.51,11.9
2573,2021-07-04 3:59,0,15.581,77,0,0.5,11.6
2574,2021-07-04 4:29,0,14.864,79,0,0.5,11.3
2575,2021-07-04 4:59,0,14.146,81.7,0,1.01,11.1
2576,2021-07-04 5:29,0,13.714,82.8,0,1.51,10.9
2577,2021-07-04 5:59,0,13.473,83.5,0,1.51,10.7
2578,2021-07-04 6:29,0,14.314,85,0,2.01,11.8
2579,2021-07-04 6:59,0,14.553,84.7,0,1.51,12
2580,2021-07-04 7:29,0,14.385,84.2,0,2.01,11.8
2581,2021-07-04 7:59,0,13.81,84.8,1.51,3.52,11.3
2582,2021-07-04 8:29,0,14.074,82.5,0.5,3.02,11.2
2583,2021-07-04 8:59,0,13.906,82.9,0,2.01,11.1
2584,2021-07-04 9:29,0,13.882,86.1,0,1.51,11.6
2585,2021-07-04 9:59,0,13.834,84.1,0,2.01,11.2
2586,2021-07-04 10:29,0,14.002,83.9,0,2.01,11.3
2587,2021-07-04 10:59,0,13.666,85.4,0.5,2.52,11.3
2588,2021-07-04 11:29,0,13.257,88.4,0.5,2.52,11.4
2589,2021-07-04 11:59,0,12.92,90.6,0.5,3.52,11.4
2590,2021-07-04 12:29,0,13.57,89.9,0,2.52,12
2591,2021-07-04 12:59,0,13.257,90.3,1.01,5.03,11.7
2592,2021-07-04 13:29,0,13.954,87.4,0.5,4.03,11.9
2593,2021-07-04 13:59,0,15.605,80.9,1.01,2.52,12.4
2594,2021-07-04 14:29,0,16.058,76.9,0,2.52,12
2595,2021-07-04 14:59,0,14.481,87,0.5,3.02,12.4
2596,2021-07-04 15:29,0.8,13.209,92.1,0,1.51,12
2597,2021-07-04 15:59,0.8,13.666,90.7,1.01,3.52,12.2
2598,2021-07-04 16:29,0.2,16.487,84.1,0,1.51,13.8
2599,2021-07-04 16:59,0,16.892,78.7,0,3.02,13.2
2600,2021-07-04 17:29,0,16.915,77.7,0,2.01,13
2601,2021-07-04 17:59,0,15.581,83.1,0.5,4.03,12.7
2602,2021-07-04 18:29,0,15.199,87.2,0,2.52,13.1
2603,2021-07-04 18:59,0,16.439,83.7,0.5,3.52,13.7
2604,2021-07-04 19:29,0,15.247,82.7,0,1.51,12.3
2605,2021-07-04 19:59,0,15.151,83.8,0,2.01,12.4
2606,2021-07-04 20:29,0,14.96,85.3,0.5,2.01,12.5
